,Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
11292,24455729-c34c-4896-9b97-309ee1bbef54,d9f4a58a-dbf9-420d-b741-39822ff323be,Fully Paid,263340.0,Long Term,721.0,890777.0,4 years,Own Home,Debt Consolidation,15811.04,12.0,27.0,15.0,1.0,185991.0,377168.0,0.0,1.0
11293,a34cb848-0ef8-4775-8415-a7bb1795dce8,17e34362-c3f9-4902-98ea-8298ff81d236,Fully Paid,400752.0,Long Term,723.0,769120.0,4 years,Home Mortgage,Debt Consolidation,5826.16,18.5,25.0,6.0,0.0,151050.0,262636.0,0.0,0.0
11294,9a26c922-b131-49d3-a407-4e4d73673b12,e155f9c4-59ad-4dd4-a8cc-6250f4bb9429,Fully Paid,129426.0,Short Term,745.0,1234392.0,10+ years,Home Mortgage,Buy a Car,20367.62,18.1,27.0,10.0,0.0,181241.0,749496.0,0.0,0.0
11295,e17678b0-f370-48a5-8654-224d49747ed1,35df91a3-929b-4271-b4ee-bb030c2ee89c,Charged Off,118668.0,Short Term,734.0,698820.0,4 years,Rent,Debt Consolidation,11996.41,7.5,300.0,9.0,0.0,55841.0,122958.0,0.0,0.0
11296,5be36ce8-4a78-42ab-893f-7f68ef401883,b04054a8-b1c2-4856-a0d8-bcdfee4b4f84,Charged Off,66352.0,Short Term,691.0,821256.0,0 years,Home Mortgage,Home Improvements,16835.52,15.7,300.0,7.0,0.0,69939.0,95040.0,0.0,0.0
11297,e77e45d2-81dd-4684-9e6c-ba8e9c5164c8,c194ce77-3281-4c97-b699-9f9fbdb0016b,Charged Off,374308.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,17440.67,17.0,55.0,6.0,0.0,59584.0,67166.0,0.0,0.0
11298,852c32e6-3e42-41b9-aa63-f8de7b17de6e,1be9b111-cb5e-42bb-9e6a-5e4a533a8006,Charged Off,205128.0,Short Term,724.0,1174162.0,0 years,Rent,Debt Consolidation,11277.26,15.0,300.0,6.0,1.0,115273.0,166848.0,1.0,0.0
11299,b90a05de-d2f6-4458-bac4-409961585754,a7382ab3-4bbc-46a6-89b0-a257655bd7c1,Fully Paid,388124.0,Short Term,742.0,1685376.0,5 years,Home Mortgage,Debt Consolidation,39185.03,14.8,46.0,18.0,0.0,249869.0,512072.0,0.0,0.0
11300,e96d4192-8040-45c1-b186-586ea8f5130c,5646057c-0937-456c-a8f2-ace253a11fc5,Charged Off,223982.0,Short Term,701.0,870485.0,10+ years,Home Mortgage,Debt Consolidation,25243.78,24.5,300.0,18.0,0.0,207556.0,378488.0,0.0,0.0
11301,96426844-0a82-4dd9-b4e0-f85c40725b9b,d11da2d7-23ea-4116-9c3c-0aa28837adc3,Fully Paid,75372.0,Short Term,724.0,1174162.0,7 years,Own Home,Debt Consolidation,4728.91,12.9,13.0,5.0,1.0,68894.0,208802.0,1.0,0.0
11302,932e7e77-5bc0-4ffd-ae6c-49e577a4df98,816df741-2fa1-4ec2-8b68-d1ae05a94dc2,Fully Paid,261360.0,Short Term,748.0,1316700.0,3 years,Rent,Business Loan,11093.15,22.4,300.0,9.0,0.0,342.0,392040.0,0.0,0.0
11303,94564baa-64a0-4e3c-a698-213224d71d3f,46c3149f-a465-4ebb-8fb5-a6c244a1ceb7,Charged Off,449680.0,Long Term,738.0,1437692.0,6 years,Home Mortgage,Debt Consolidation,17012.79,24.4,14.0,9.0,0.0,152722.0,416064.0,0.0,0.0
11304,179d4f3c-868e-4b38-8821-29fab5188280,c84df7be-d54e-4dcf-86f6-3d32997cb5c8,Fully Paid,433972.0,Short Term,694.0,1405487.0,10+ years,Own Home,Medical Bills,17802.81,13.6,300.0,8.0,0.0,368562.0,451110.0,0.0,0.0
11305,d7abac00-2db4-41a5-a051-17703d73d332,ec619c02-86d8-452d-b1d6-2e849b1def03,Fully Paid,86262.0,Short Term,724.0,1174162.0,1 year,Rent,Debt Consolidation,7946.94,7.6,37.0,20.0,0.0,100909.0,319242.0,0.0,0.0
11306,86af66bf-3761-40e9-8674-1bc410226e14,fea64e9c-cee2-493e-9be0-0ab705315671,Fully Paid,157564.0,Short Term,745.0,972040.0,8 years,Home Mortgage,Debt Consolidation,14256.46,12.9,300.0,9.0,0.0,133285.0,236346.0,0.0,0.0
11307,cd0091a0-a52d-48d9-a9f1-be8192f20dc7,d6cc8b72-63e4-401a-a470-2fe78191a63d,Fully Paid,377982.0,Short Term,734.0,653828.0,4 years,Rent,Debt Consolidation,10679.33,10.5,300.0,8.0,0.0,374129.0,543532.0,0.0,0.0
11308,0aaf27b8-279d-455b-8efa-9f102c230003,34be86fd-141a-4446-b324-560510420ad6,Fully Paid,175714.0,Short Term,715.0,812459.0,8 years,Home Mortgage,Debt Consolidation,23087.28,18.4,28.0,15.0,0.0,430920.0,581526.0,0.0,0.0
11309,fa9a93a0-d075-44e5-a3dc-c17a22c32a63,be02ac23-0441-4e7a-92a8-bd38629a6863,Fully Paid,257246.0,Short Term,720.0,1912597.0,10+ years,Home Mortgage,Debt Consolidation,21516.74,26.2,300.0,11.0,1.0,201058.0,318912.0,1.0,0.0
11310,884316e4-a859-4ea0-9e6b-481534a55080,d70c753b-984a-4ed0-b4e0-2bf59242f1b6,Fully Paid,102542.0,Short Term,721.0,372894.0,3 years,Rent,Debt Consolidation,5251.6,7.0,300.0,5.0,0.0,74442.0,255046.0,0.0,0.0
11311,5f411d91-b684-481c-966f-7dd111c7c87b,4c9ce2f0-f6fb-4687-b0b0-e6391ae472fd,Fully Paid,304920.0,Short Term,704.0,1534896.0,10+ years,Home Mortgage,Home Improvements,4515.16,16.8,72.0,8.0,2.0,128478.0,531256.0,1.0,1.0
11312,9ab3a16b-c7bb-4cf5-8582-9b219d9b3f4c,acfddab6-4ee5-46a7-8e8b-0181b04842da,Charged Off,88682.0,Short Term,739.0,670187.0,1 year,Home Mortgage,Debt Consolidation,4138.58,11.0,300.0,10.0,0.0,162659.0,270600.0,0.0,0.0
11313,557105e8-5c18-40f4-b00f-d45554a6dfa2,2a44c10b-d295-4ec2-bfa3-d6afb9c39ac5,Fully Paid,332882.0,Short Term,750.0,1379894.0,10+ years,Home Mortgage,Debt Consolidation,28633.0,30.8,30.0,17.0,0.0,87533.0,506748.0,0.0,0.0
11314,fd357745-682f-41e1-969d-6eceb176df83,ae4a559c-276d-471f-9def-13482c587370,Fully Paid,500896.0,Long Term,709.0,1345827.0,5 years,Home Mortgage,Debt Consolidation,8377.86,7.9,300.0,10.0,0.0,175522.0,475926.0,0.0,0.0
11315,39f7002d-f667-43f3-b9b6-13ff7b5770e0,0c74a971-21f2-4af1-942d-52d0deffb3ff,Fully Paid,268466.0,Long Term,696.0,1159266.0,5 years,Rent,Debt Consolidation,13621.29,22.5,300.0,6.0,1.0,109288.0,192302.0,1.0,0.0
11316,bac07c4f-745c-47c9-8b62-301c9eb6ab14,25a5f4d2-ecf0-46b6-ba77-4767636e5de5,Charged Off,482372.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,15574.11,10.5,300.0,15.0,0.0,213655.0,451440.0,0.0,0.0
11317,80acfdde-7fd6-4857-a8e2-c58327178f7a,71b9dc88-c767-41be-af8b-2d48db2d7892,Fully Paid,368016.0,Short Term,724.0,1174162.0,0 years,Home Mortgage,Debt Consolidation,13860.31,17.5,26.0,7.0,0.0,195871.0,312818.0,0.0,0.0
11318,101b45f7-bbb5-49df-9f56-51f089453d28,04dc8de1-6700-4fe3-a9d5-24a72c9ff65a,Fully Paid,98868.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,23789.9,17.8,300.0,16.0,0.0,465291.0,695178.0,0.0,0.0
11319,e679084e-54bc-47b0-9102-b93c2382a890,63e2c752-d9e4-4973-a64c-22015688ec94,Fully Paid,232254.0,Long Term,693.0,790761.0,6 years,Rent,Debt Consolidation,17396.78,13.2,300.0,5.0,0.0,164217.0,196636.0,0.0,0.0
11320,a35feda9-6d43-49b5-8ec2-056bc159a868,12c79327-ac27-4213-9456-b24e7ecdeb0c,Charged Off,291170.0,Short Term,741.0,812440.0,7 years,Rent,Debt Consolidation,15436.36,21.5,14.0,12.0,0.0,253555.0,483692.0,0.0,0.0
11321,2accff95-70c6-4ee2-96c8-ab6c321da72d,be54905d-2792-4e2f-a9a5-70ca1cd019a8,Charged Off,484088.0,Short Term,724.0,1174162.0,4 years,Home Mortgage,Debt Consolidation,18546.28,23.9,300.0,10.0,0.0,229672.0,803462.0,0.0,0.0
11322,231a9234-7568-4a9e-b17d-32060d9db171,0d667989-255a-4429-b80f-53f3f1224a7e,Fully Paid,160050.0,Short Term,723.0,1247844.0,8 years,Home Mortgage,Debt Consolidation,33275.84,9.7,37.0,13.0,0.0,179018.0,345488.0,0.0,0.0
11323,e168a8b6-d3f8-4146-8728-e65ddf6d23bd,7cde779d-d14e-4f09-999a-645ab9764db1,Fully Paid,121594.0,Short Term,721.0,992845.0,7 years,Home Mortgage,Debt Consolidation,16878.27,8.0,300.0,8.0,0.0,313158.0,466664.0,0.0,0.0
11325,6eea3a9a-f19c-4174-996c-fdbb1b307d63,f0210f69-8e5b-4fa7-8959-f5af7109b4c4,Fully Paid,390566.0,Short Term,724.0,1174162.0,6 years,Rent,Debt Consolidation,11790.45,14.7,300.0,7.0,0.0,381292.0,561704.0,0.0,0.0
11326,2fdc7cf3-04e5-4980-b9f1-2c477101df4e,e9aadaf4-f1f1-4840-adde-28d49f599c85,Fully Paid,152900.0,Short Term,732.0,745104.0,10+ years,Rent,Debt Consolidation,14529.3,16.0,300.0,10.0,0.0,274151.0,375672.0,0.0,0.0
11327,18466f4b-939d-49bf-84d1-4284af77ba75,8a7d2c51-a93d-4938-a5e7-f61f56bbfa23,Fully Paid,318604.0,Short Term,736.0,1199508.0,8 years,Rent,Debt Consolidation,27688.89,15.9,300.0,12.0,0.0,397537.0,593186.0,0.0,0.0
11328,f51c25a7-13ad-4528-8b98-81caf4659f7a,c2e8c7a6-7578-45d7-9407-39ae9bf21521,Fully Paid,85844.0,Short Term,716.0,688218.0,5 years,Rent,Debt Consolidation,6882.18,13.7,300.0,13.0,0.0,209703.0,341022.0,0.0,0.0
11329,bdf46d51-2af9-452a-a044-e81d5a0cefae,f51789aa-f39b-4ce9-81f1-ce7a49323093,Charged Off,244574.0,Long Term,724.0,1174162.0,2 years,Rent,Debt Consolidation,21509.71,16.6,53.0,10.0,2.0,140714.0,220462.0,2.0,0.0
11332,4be6e314-8406-4cc7-9a58-da48a8b7e489,c52ce837-8b22-465a-a67c-b3b8c8313b58,Fully Paid,157828.0,Short Term,725.0,385529.0,0 years,Own Home,Debt Consolidation,2473.8,17.0,300.0,3.0,0.0,68761.0,133122.0,0.0,0.0
11333,f364110c-3080-46ce-8fa8-a11edd40ca28,21606d62-4710-4c38-941c-966a1531bfd9,Charged Off,178332.0,Short Term,727.0,577581.0,3 years,Rent,Debt Consolidation,14246.96,12.4,300.0,6.0,0.0,195738.0,359194.0,0.0,0.0
11334,ee6db12c-6542-4f6c-ace6-b48de60e5888,df6ffc36-d220-4126-940d-6f6b61a2eca6,Fully Paid,176572.0,Short Term,742.0,1277066.0,10+ years,Home Mortgage,Debt Consolidation,15005.63,17.5,300.0,14.0,1.0,315837.0,538604.0,1.0,0.0
11335,778e4284-48fd-43d5-9bce-2eac2f56779a,384a3920-8879-4aa4-a360-14c5c12efa6f,Charged Off,107602.0,Short Term,724.0,1174162.0,0 years,Own Home,Debt Consolidation,7119.11,30.0,300.0,12.0,0.0,152456.0,430562.0,0.0,0.0
11336,c7fe9dfa-cf6d-488c-a0e2-fc97e2043374,40fe0b4c-2a39-4522-8d15-19cdbc066755,Charged Off,180664.0,Short Term,739.0,1393080.0,10+ years,Home Mortgage,Debt Consolidation,21244.47,16.0,7.0,12.0,0.0,141816.0,242902.0,0.0,0.0
11337,7e29c8bc-5896-47b1-a11a-5b3d70e655e0,b2553be6-ae9c-4711-999b-d94e3a13b25b,Fully Paid,326370.0,Long Term,713.0,1021022.0,0 years,Home Mortgage,Debt Consolidation,23143.33,30.0,300.0,12.0,0.0,417506.0,511544.0,0.0,0.0
11338,e4b0966d-603b-4578-b3e5-9d6a82b6d488,92b8d444-0261-4765-9a26-fc730401fb3e,Fully Paid,540430.0,Short Term,723.0,1586899.0,10+ years,Home Mortgage,Debt Consolidation,28828.7,21.1,12.0,10.0,0.0,143298.0,233376.0,0.0,0.0
11339,c7304f32-470c-4b70-97f3-f577fe5dbd71,ee0254cd-4ba5-4276-a462-e163d60872ed,Fully Paid,129382.0,Short Term,724.0,1174162.0,< 1 year,Home Mortgage,Debt Consolidation,5160.97,14.0,300.0,6.0,0.0,113905.0,149688.0,0.0,0.0
11342,5ad1f9eb-7d31-4e9f-8d84-11a3dce5c227,9b3c34d9-c821-46c9-967e-a33c81b0e015,Charged Off,466818.0,Short Term,724.0,1174162.0,10+ years,Rent,Debt Consolidation,26186.56,28.0,20.0,15.0,0.0,328054.0,583484.0,0.0,0.0
11343,2b2ea7bb-68fc-4f8e-a8ab-c47ff3512874,3e8c9630-e2f8-4790-bae8-f60126cb5277,Fully Paid,216436.0,Short Term,746.0,841149.0,4 years,Home Mortgage,Debt Consolidation,9112.4,8.9,31.0,5.0,0.0,162108.0,263978.0,0.0,0.0
11344,2616d581-86d7-40df-adc4-7327eb5d7807,4bc02dac-4dca-4595-865d-759d2f42c061,Fully Paid,482856.0,Short Term,712.0,1335985.0,3 years,Home Mortgage,Home Improvements,11689.94,12.5,18.0,9.0,0.0,565326.0,703098.0,0.0,0.0
11345,589ac8cd-af04-44bc-871c-8528c0b8c720,0da471b9-b6a1-440a-8f83-7a1ca98cb63a,Fully Paid,115676.0,Short Term,705.0,922222.0,10+ years,Home Mortgage,Debt Consolidation,15523.95,16.9,40.0,15.0,3.0,172064.0,462286.0,0.0,0.0
11346,c806b885-8766-4e22-bc18-5cf4cc8c2bec,469ba693-2ae1-419d-9d62-286906f22403,Fully Paid,303270.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,33165.83,18.2,24.0,13.0,0.0,143678.0,282942.0,0.0,0.0
11347,8354148f-da99-4f26-9903-6105f5b67d5c,eebb7cfd-1d1e-468a-b059-637529011e92,Fully Paid,317042.0,Short Term,713.0,1556328.0,10+ years,Home Mortgage,Debt Consolidation,11892.86,16.1,300.0,11.0,0.0,134178.0,509366.0,0.0,0.0
11349,31a175bb-8b6f-4209-b6b6-05998488baf8,8f6bce73-03b3-4454-b6e7-3ceb1b0c9b2b,Fully Paid,100100.0,Short Term,731.0,726104.0,3 years,Own Home,Debt Consolidation,18939.2,22.6,81.0,11.0,1.0,44669.0,279532.0,1.0,0.0
11350,0285a5a3-0757-4502-99d8-798e7919318e,2fd81f95-9259-4cf6-b5c0-698d614c06c1,Fully Paid,54120.0,Short Term,724.0,1174162.0,< 1 year,Rent,Other,2951.27,29.5,300.0,11.0,1.0,48203.0,328306.0,1.0,0.0
11351,e7dd886c-86a3-4b75-be3d-b6246d311a58,27f5a04f-ba3a-497c-883f-097a631834de,Fully Paid,105556.0,Short Term,715.0,569715.0,0 years,Rent,Debt Consolidation,3266.29,22.9,300.0,6.0,0.0,99256.0,131956.0,0.0,0.0
11352,8ade75a3-c83c-41e4-adb0-e2b47949c6c7,077fbd91-6b96-4598-b1d6-50df4c4bf37d,Fully Paid,328878.0,Short Term,744.0,984637.0,8 years,Home Mortgage,Debt Consolidation,14687.57,17.9,6.0,10.0,0.0,99864.0,236940.0,0.0,0.0
11353,d9fce96b-62bc-44f5-99c9-45e12b9b18e8,0a1792d5-bc9a-48d4-bf8b-91db0754d009,Charged Off,107492.0,Short Term,738.0,618887.0,< 1 year,Rent,Other,2377.47,14.9,300.0,3.0,0.0,153007.0,336160.0,0.0,0.0
11354,0aed0720-6387-481b-a82a-a1de6793147e,e5211c69-d0fa-4141-a4af-0859f57558fb,Fully Paid,449108.0,Short Term,726.0,969665.0,< 1 year,Rent,Debt Consolidation,29170.89,12.9,38.0,17.0,0.0,256728.0,656216.0,0.0,0.0
11355,845d991d-c429-4d5a-8972-a9e781799294,dc4629e2-2615-440e-901e-8164030e1882,Fully Paid,199738.0,Short Term,708.0,575016.0,0 years,Home Mortgage,Debt Consolidation,11787.79,29.2,300.0,14.0,0.0,274132.0,383812.0,0.0,0.0
11356,43d718be-37d5-487d-9545-4a51a7045223,6978f5e0-5f9b-4f42-83e0-87e332c8bcf3,Fully Paid,211156.0,Short Term,712.0,1044791.0,3 years,Rent,Debt Consolidation,29515.36,7.9,300.0,9.0,0.0,140372.0,400312.0,0.0,0.0
11357,6a6c1a55-ffdd-4d83-a1fc-c3172f1269bc,865fb462-b547-4b7a-89d8-34df398a1b78,Charged Off,271150.0,Short Term,732.0,1393935.0,8 years,Own Home,Debt Consolidation,6133.39,16.7,300.0,11.0,0.0,164217.0,303292.0,0.0,0.0
11358,5763722e-bc55-456b-92db-1f92119f36d0,2ec5427f-e72f-4b82-8988-80b55179b63f,Fully Paid,110594.0,Short Term,706.0,1241555.0,6 years,Rent,Other,8918.41,10.2,32.0,11.0,1.0,3249.0,751960.0,1.0,0.0
11359,c5bb2552-ce90-4abb-a044-e51ba023bf55,f7e0bbfb-3b2f-4959-b86e-f1fb7127291a,Fully Paid,156662.0,Short Term,750.0,1409325.0,10+ years,Home Mortgage,vacation,25743.67,24.4,300.0,6.0,0.0,20235.0,325446.0,0.0,0.0
11360,34cc82c4-95ca-4050-ba8a-29b70170bfe5,7d2a0764-1b7a-4843-961e-d7626d00416a,Charged Off,217932.0,Short Term,692.0,941070.0,10+ years,Home Mortgage,Other,3348.75,15.9,65.0,11.0,1.0,192489.0,690030.0,0.0,0.0
11362,2c496864-80b9-465b-bf6d-8fa051c54b62,cffeaa11-ba8e-45a4-97e4-b10e08958052,Fully Paid,524876.0,Short Term,724.0,1174162.0,8 years,Home Mortgage,Debt Consolidation,33884.98,25.6,27.0,8.0,0.0,302746.0,463694.0,0.0,0.0
11363,2c1ed425-bfcf-44ff-ac71-e3c7b8155457,513c4fed-e27a-4919-affc-ecc92d3b219b,Fully Paid,217206.0,Long Term,700.0,899688.0,1 year,Rent,Debt Consolidation,13165.48,14.9,300.0,6.0,0.0,348669.0,467808.0,0.0,0.0
11364,f8fe3400-7a0b-4f06-aa4e-a9a41e346e8d,7b9d152d-e84a-44ea-b509-4b5d98f3091c,Charged Off,170104.0,Short Term,724.0,1174162.0,3 years,Rent,Debt Consolidation,11286.0,23.3,48.0,22.0,0.0,39596.0,46684.0,0.0,0.0
11365,114b0cd0-3123-4675-be5d-b0606d86911f,9eebaf96-a5d5-4780-9663-420f19320003,Fully Paid,183568.0,Short Term,722.0,897864.0,6 years,Rent,Debt Consolidation,24840.98,12.5,300.0,13.0,0.0,250933.0,473990.0,0.0,0.0
11366,10f857de-8d88-46de-b687-b91935ea23f0,71f5e546-cf9a-4be4-841e-9b4d746b92c9,Charged Off,326436.0,Long Term,726.0,706686.0,2 years,Home Mortgage,Debt Consolidation,6713.46,13.3,18.0,10.0,0.0,209779.0,484836.0,0.0,0.0
11367,71fb35df-141a-4992-827e-212925f0a719,f5f64ba7-c323-46ca-93d5-2e65da4dc1cb,Charged Off,163174.0,Short Term,735.0,563673.0,10+ years,Rent,major_purchase,1465.47,18.4,300.0,3.0,0.0,26296.0,251724.0,0.0,0.0
11368,a37be2bb-bbe9-45a2-b087-16a1884ef537,02aad281-9162-490e-b4b3-82248bb61633,Fully Paid,268158.0,Short Term,724.0,1174162.0,3 years,Rent,Debt Consolidation,5077.18,11.6,300.0,5.0,0.0,165148.0,258082.0,0.0,0.0
11369,6b99e973-90ee-4bef-8fc9-bd3b4f92af39,cd25959e-aa04-41cb-a96d-8447db063f88,Fully Paid,157256.0,Short Term,742.0,455962.0,< 1 year,Rent,Debt Consolidation,13109.05,27.4,26.0,10.0,0.0,254372.0,749452.0,0.0,0.0
11370,b9d4d65c-1ae9-4208-9150-21ce2b21f17d,9d668915-16c7-4c90-ab20-27587719f358,Fully Paid,265056.0,Short Term,690.0,1297168.0,10+ years,Rent,Debt Consolidation,8755.96,21.0,300.0,7.0,0.0,112404.0,295790.0,0.0,0.0
11371,4a86fced-4346-4c9c-a19d-4bdadb6b798d,8f51d2d1-ee48-423f-89c6-d8b49e5383f3,Fully Paid,165308.0,Short Term,714.0,1046995.0,3 years,Home Mortgage,Debt Consolidation,8942.92,14.5,47.0,13.0,0.0,45315.0,211530.0,0.0,0.0
11372,4fb9e4a3-d128-44bc-b970-3d3189ccc50b,d6fe6aeb-6126-45b8-8948-e6eff6887d8a,Fully Paid,118118.0,Short Term,744.0,1483824.0,10+ years,Home Mortgage,Debt Consolidation,5378.9,12.3,300.0,7.0,0.0,77577.0,221276.0,0.0,0.0
11373,1ee283d5-8a8d-4123-9f42-846443acf748,63c02323-dc8c-499b-b14d-ad24deaa4d74,Fully Paid,333938.0,Short Term,705.0,769044.0,3 years,Home Mortgage,Business Loan,24224.81,18.9,300.0,10.0,0.0,92720.0,307626.0,0.0,0.0
11374,527dc9b4-fcc6-4e11-86ea-40ec9ed522d5,ed714335-8697-4a78-8c73-99104ea34ca4,Charged Off,220550.0,Short Term,743.0,1619047.0,4 years,Own Home,Home Improvements,36698.31,12.0,300.0,9.0,0.0,71573.0,233464.0,0.0,0.0
11375,25b7051e-7502-4163-92bd-671e62d4d872,267315a5-be1b-43b0-b541-4664a1e8c91a,Fully Paid,206998.0,Short Term,711.0,1489752.0,6 years,Home Mortgage,Debt Consolidation,21849.62,10.4,37.0,8.0,0.0,83163.0,174768.0,0.0,0.0
11376,127255e2-442f-402e-b403-c3ca82a61e65,cd6c0d37-68dc-4807-856d-e28c9e09579c,Fully Paid,79222.0,Short Term,723.0,950285.0,5 years,Rent,Other,10983.71,20.0,55.0,4.0,0.0,28994.0,50666.0,0.0,0.0
11377,df34de5c-d7aa-49a0-b293-ff8b49779607,d67425db-00be-4d2e-9970-299df0f8d223,Fully Paid,189156.0,Short Term,725.0,457235.0,0 years,Own Home,Home Improvements,1886.13,26.7,300.0,3.0,1.0,78014.0,150040.0,1.0,0.0
11378,2e122b73-00e9-45cd-8bdb-5aaa3a826de9,74cf8061-4c08-447e-9def-e928c3cfc00f,Fully Paid,119812.0,Short Term,724.0,1174162.0,9 years,Home Mortgage,Debt Consolidation,19397.86,13.9,28.0,12.0,0.0,245803.0,299596.0,0.0,0.0
11379,518b4e78-1db8-4bcb-ba60-7137c535305d,a609687e-c89e-4a2c-89c5-ce98e5bcfeb2,Fully Paid,506110.0,Short Term,722.0,1273247.0,8 years,Rent,Debt Consolidation,29072.66,15.8,75.0,12.0,2.0,509523.0,965602.0,1.0,0.0
11380,33f772e0-abf1-46e7-93ba-282e01aac993,c768e62a-974f-425f-9908-fbb39f26b332,Fully Paid,348546.0,Long Term,708.0,771362.0,3 years,Rent,Debt Consolidation,21791.1,8.9,300.0,18.0,0.0,224333.0,444026.0,0.0,0.0
11381,01d419ea-3250-49d2-b75b-0a7b7902d4ef,87744599-059b-4df8-a581-1b4c40da1301,Fully Paid,151910.0,Short Term,717.0,1274425.0,4 years,Own Home,Debt Consolidation,3823.37,27.4,300.0,12.0,1.0,104633.0,407924.0,1.0,0.0
11382,f6191f71-c877-4e89-bcc1-ccfc1ca0cec5,83c4f6f8-259c-4c46-8067-51aa78952d80,Charged Off,158906.0,Short Term,724.0,1174162.0,6 years,Own Home,Debt Consolidation,9014.17,9.1,300.0,11.0,0.0,155515.0,304678.0,0.0,0.0
11383,04575d76-b763-41b8-b7f8-dce92601f2af,a583877a-c142-4a7c-8ad3-bb7c4737ddae,Fully Paid,177672.0,Short Term,697.0,479522.0,4 years,Rent,Debt Consolidation,2933.03,12.7,300.0,6.0,0.0,128630.0,153230.0,0.0,0.0
11384,d8d36c6f-57d9-4ea4-ac10-6264b7efdc6e,1ed3e704-c3a8-4f08-a0d6-2e53fcf74f89,Fully Paid,121176.0,Short Term,724.0,1174162.0,6 years,Rent,Debt Consolidation,26259.33,11.8,15.0,14.0,0.0,241471.0,427526.0,0.0,0.0
11385,ddf2aa0c-d065-4f6e-ac0e-73ed7b2cc2df,16f6ce89-e893-42fa-9b87-ba609711e9b0,Fully Paid,218614.0,Short Term,724.0,1174162.0,9 years,Rent,Debt Consolidation,22747.94,20.7,300.0,14.0,0.0,206530.0,403282.0,0.0,0.0
11386,9f304552-52b4-4c59-bcd8-808923fe590f,6277319e-8334-4d07-8cc1-1c83a74877e0,Fully Paid,78782.0,Short Term,724.0,1174162.0,3 years,Rent,Debt Consolidation,9299.36,9.0,300.0,8.0,0.0,87723.0,278278.0,0.0,0.0
11387,9807c11b-ba54-41c5-92e3-a4f682eb70cc,f16fd8c4-7b60-4cc0-80a9-e6f6f99f9d75,Fully Paid,235620.0,Short Term,708.0,1884230.0,8 years,Home Mortgage,Debt Consolidation,25594.14,17.5,300.0,15.0,0.0,267691.0,431706.0,0.0,0.0
11388,8cb0b277-3443-48de-b6ce-eaee4c094c10,807260e0-eb82-445d-b88b-ad5b5ed8278b,Fully Paid,518716.0,Short Term,730.0,1067306.0,3 years,Rent,Debt Consolidation,23925.18,22.8,9.0,13.0,0.0,238659.0,591734.0,0.0,0.0
11390,80a6e9e1-d9bb-42a1-a488-9f2884196639,d5f75f87-ebfa-43a2-b797-301a0389e0d1,Fully Paid,363990.0,Long Term,719.0,1496896.0,5 years,Home Mortgage,Debt Consolidation,22203.97,13.3,35.0,9.0,0.0,301530.0,396308.0,0.0,0.0
11391,7043a079-dd5f-4e95-bc42-f36b242abfaa,063cad2e-2e62-4df4-b13d-413892c67d0f,Fully Paid,178816.0,Short Term,742.0,984504.0,10+ years,Rent,Debt Consolidation,10747.54,11.6,300.0,14.0,0.0,250363.0,823548.0,0.0,0.0
11394,a1ad9547-3696-4c5e-ab39-18935352cb67,c3bfb83c-c6a6-4356-99b8-113422e0cc79,Fully Paid,150304.0,Short Term,724.0,1174162.0,0 years,Home Mortgage,Debt Consolidation,3723.24,21.2,300.0,4.0,1.0,112461.0,298650.0,1.0,0.0
11395,09165499-1a5c-49bb-a5a0-0ee026bece37,33867405-942b-471b-adc7-93d4fa1aa1bf,Fully Paid,478192.0,Long Term,744.0,1220180.0,< 1 year,Home Mortgage,Debt Consolidation,13930.42,18.3,300.0,5.0,0.0,213731.0,356598.0,0.0,0.0
11396,d419771c-eb7f-42bb-bd3e-be475b9b0065,cc7d9a57-fd96-4620-9132-faf0dbe9ba5f,Fully Paid,154462.0,Short Term,724.0,1174162.0,9 years,Home Mortgage,Debt Consolidation,11301.39,16.8,300.0,8.0,0.0,187606.0,472230.0,0.0,0.0
11397,a0761342-130d-4978-a5ed-f4ccd74580b9,20b94869-04f9-45b7-9403-c684a59524dc,Charged Off,433400.0,Long Term,724.0,1174162.0,2 years,Rent,Debt Consolidation,21518.83,20.2,68.0,10.0,0.0,297464.0,392282.0,0.0,0.0
11398,8f0e3c72-27b9-4bf9-a316-390b29a85fec,261bc097-60d0-4d2c-ba23-394116f753b1,Fully Paid,308374.0,Short Term,745.0,698459.0,10+ years,Home Mortgage,Debt Consolidation,18101.68,19.6,48.0,12.0,0.0,107369.0,392150.0,0.0,0.0
11399,3e832c33-9863-46eb-bcba-bf75b9aac856,7a1b8ea8-4bbb-4551-8858-0a04474873ab,Fully Paid,109912.0,Short Term,724.0,1174162.0,4 years,Rent,Debt Consolidation,12150.31,13.2,2.0,9.0,0.0,23275.0,110000.0,0.0,0.0
